original_tier,original_amount,margin_rate,before_amount,before_shipping,before_total,before_margin,jump_probability,jump_decision,after_amount,after_shipping,after_total,after_margin,after_tier
tier_5000_10000,8661.52341812004,0.28,8661.52341812004,1500,10161.52341812004,2425.2265570736113,0.174,False,8661.52341812004,1500,10161.52341812004,2425.2265570736113,tier_5000_10000
tier_5000_10000,5790.708788301735,0.28,5790.708788301735,1500,7290.708788301735,1621.3984607244859,0.174,False,5790.708788301735,1500,7290.708788301735,1621.3984607244859,tier_5000_10000
tier_5000_10000,6955.236668025467,0.28,6955.236668025467,1500,8455.236668025467,1947.466267047131,0.174,False,6955.236668025467,1500,8455.236668025467,1947.466267047131,tier_5000_10000
tier_5000_10000,8925.27504283495,0.28,8925.27504283495,1500,10425.27504283495,2499.077011993786,0.174,False,8925.27504283495,1500,10425.27504283495,2499.077011993786,tier_5000_10000
tier_5000_10000,6703.871851178872,0.28,6703.871851178872,1500,8203.871851178872,1877.0841183300843,0.174,False,6703.871851178872,1500,8203.871851178872,1877.0841183300843,tier_5000_10000
tier_5000_10000,7999.296856664507,0.28,7999.296856664507,1500,9499.296856664507,2239.803119866062,0.174,False,7999.296856664507,1500,9499.296856664507,2239.803119866062,tier_5000_10000
tier_5000_10000,8371.463310108003,0.28,8371.463310108003,1500,9871.463310108003,2344.009726830241,0.174,False,8371.463310108003,1500,9871.463310108003,2344.009726830241,tier_5000_10000
tier_5000_10000,6457.203219474657,0.28,6457.203219474657,1500,7957.203219474657,1808.0169014529042,0.174,False,6457.203219474657,1500,7957.203219474657,1808.0169014529042,tier_5000_10000
tier_5000_10000,7433.033974430475,0.28,7433.033974430475,1500,8933.033974430475,2081.249512840533,0.174,False,7433.033974430475,1500,8933.033974430475,2081.249512840533,tier_5000_10000
tier_5000_10000,5250.0,0.28,5250.0,1500,6750.0,1470.0000000000002,0.174,False,5250.0,1500,6750.0,1470.0000000000002,tier_5000_10000
tier_5000_10000,6347.5639034989235,0.28,6347.5639034989235,1500,7847.5639034989235,1777.3178929796989,0.174,False,6347.5639034989235,1500,7847.5639034989235,1777.3178929796989,tier_5000_10000
tier_5000_10000,7215.860829682695,0.28,7215.860829682695,1500,8715.860829682695,2020.441032311155,0.174,False,7215.860829682695,1500,8715.860829682695,2020.441032311155,tier_5000_10000
tier_5000_10000,6096.243920289544,0.28,6096.243920289544,1500,7596.243920289544,1706.9482976810725,0.174,False,6096.243920289544,1500,7596.243920289544,1706.9482976810725,tier_5000_10000
tier_5000_10000,9336.46271692309,0.28,9336.46271692309,1500,10836.46271692309,2614.2095607384654,0.174,False,9336.46271692309,1500,10836.46271692309,2614.2095607384654,tier_5000_10000
tier_5000_10000,5891.0909497942885,0.28,5891.0909497942885,1500,7391.0909497942885,1649.5054659424009,0.174,False,5891.0909497942885,1500,7391.0909497942885,1649.5054659424009,tier_5000_10000
tier_5000_10000,7004.949952465893,0.28,7004.949952465893,1500,8504.949952465893,1961.3859866904502,0.174,False,7004.949952465893,1500,8504.949952465893,1961.3859866904502,tier_5000_10000
tier_5000_10000,7647.083149446853,0.28,7647.083149446853,1500,9147.083149446853,2141.183281845119,0.174,False,7647.083149446853,1500,9147.083149446853,2141.183281845119,tier_5000_10000
tier_5000_10000,9121.43245019938,0.28,9121.43245019938,1500,10621.43245019938,2554.0010860558264,0.174,False,9121.43245019938,1500,10621.43245019938,2554.0010860558264,tier_5000_10000
tier_5000_10000,5884.655079923131,0.28,5884.655079923131,1500,7384.655079923131,1647.7034223784767,0.174,True,22018.849622944846,0,22018.849622944846,6165.277894424557,tier_20000_plus
tier_5000_10000,8808.55922117433,0.28,8808.55922117433,1500,10308.55922117433,2466.3965819288123,0.174,False,8808.55922117433,1500,10308.55922117433,2466.3965819288123,tier_5000_10000
tier_5000_10000,7511.512193647035,0.28,7511.512193647035,1500,9011.512193647035,2103.22341422117,0.174,False,7511.512193647035,1500,9011.512193647035,2103.22341422117,tier_5000_10000
tier_5000_10000,6395.8027675710555,0.28,6395.8027675710555,1500,7895.8027675710555,1790.8247749198956,0.174,False,6395.8027675710555,1500,7895.8027675710555,1790.8247749198956,tier_5000_10000
tier_5000_10000,8019.86640854618,0.28,8019.86640854618,1500,9519.866408546179,2245.5625943929304,0.174,True,22708.21442325656,0,22708.21442325656,6358.300038511837,tier_20000_plus
tier_5000_10000,7723.942157520154,0.28,7723.942157520154,1500,9223.942157520154,2162.7038041056435,0.174,False,7723.942157520154,1500,9223.942157520154,2162.7038041056435,tier_5000_10000
tier_5000_10000,6824.756013196356,0.28,6824.756013196356,1500,8324.756013196356,1910.93168369498,0.174,False,6824.756013196356,1500,8324.756013196356,1910.93168369498,tier_5000_10000
tier_5000_10000,7578.527345613771,0.28,7578.527345613771,1500,9078.527345613771,2121.987656771856,0.174,False,7578.527345613771,1500,9078.527345613771,2121.987656771856,tier_5000_10000
tier_5000_10000,7066.52220353052,0.28,7066.52220353052,1500,8566.52220353052,1978.6262169885456,0.174,True,22233.2161312635,0,22233.2161312635,6225.30051675378,tier_20000_plus
tier_5000_10000,7627.707013407654,0.28,7627.707013407654,1500,9127.707013407653,2135.7579637541435,0.174,True,22953.136633913247,0,22953.136633913247,6426.8782574957095,tier_20000_plus
tier_5000_10000,8244.897008836178,0.28,8244.897008836178,1500,9744.897008836178,2308.5711624741302,0.174,False,8244.897008836178,1500,9744.897008836178,2308.5711624741302,tier_5000_10000
tier_5000_10000,9284.268918163521,0.28,9284.268918163521,1500,10784.268918163521,2599.595297085786,0.174,False,9284.268918163521,1500,10784.268918163521,2599.595297085786,tier_5000_10000
tier_5000_10000,6107.457563819795,0.28,6107.457563819795,1500,7607.457563819795,1710.0881178695427,0.174,False,6107.457563819795,1500,7607.457563819795,1710.0881178695427,tier_5000_10000
tier_5000_10000,9750.0,0.28,9750.0,1500,11250.0,2730.0000000000005,0.174,False,9750.0,1500,11250.0,2730.0000000000005,tier_5000_10000
tier_5000_10000,5303.901225537185,0.28,5303.901225537185,1500,6803.901225537185,1485.092343150412,0.174,False,5303.901225537185,1500,6803.901225537185,1485.092343150412,tier_5000_10000
tier_5000_10000,7329.2417680849685,0.28,7329.2417680849685,1500,8829.241768084968,2052.1876950637916,0.174,False,7329.2417680849685,1500,8829.241768084968,2052.1876950637916,tier_5000_10000
tier_5000_10000,8161.856857295149,0.28,8161.856857295149,1500,9661.856857295148,2285.319920042642,0.174,False,8161.856857295149,1500,9661.856857295148,2285.319920042642,tier_5000_10000
tier_5000_10000,7816.115851201912,0.28,7816.115851201912,1500,9316.115851201912,2188.5124383365355,0.174,False,7816.115851201912,1500,9316.115851201912,2188.5124383365355,tier_5000_10000
tier_5000_10000,6799.463040201832,0.28,6799.463040201832,1500,8299.463040201832,1903.8496512565132,0.174,True,22287.124165201825,0,22287.124165201825,6240.3947662565115,tier_20000_plus
tier_5000_10000,7265.862468348066,0.28,7265.862468348066,1500,8765.862468348067,2034.4414911374586,0.174,False,7265.862468348066,1500,8765.862468348067,2034.4414911374586,tier_5000_10000
tier_5000_10000,6945.373948508814,0.28,6945.373948508814,1500,8445.373948508814,1944.704705582468,0.174,False,6945.373948508814,1500,8445.373948508814,1944.704705582468,tier_5000_10000
tier_5000_10000,6836.964648437762,0.28,6836.964648437762,1500,8336.964648437763,1914.3501015625734,0.174,False,6836.964648437762,1500,8336.964648437763,1914.3501015625734,tier_5000_10000
tier_5000_10000,8455.802359148653,0.28,8455.802359148653,1500,9955.802359148653,2367.624660561623,0.174,False,8455.802359148653,1500,9955.802359148653,2367.624660561623,tier_5000_10000
tier_5000_10000,7901.642421710678,0.28,7901.642421710678,1500,9401.642421710678,2212.45987807899,0.174,False,7901.642421710678,1500,9401.642421710678,2212.45987807899,tier_5000_10000
tier_5000_10000,6720.476705331764,0.28,6720.476705331764,1500,8220.476705331763,1881.733477492894,0.174,False,6720.476705331764,1500,8220.476705331763,1881.733477492894,tier_5000_10000
tier_5000_10000,8512.049859862407,0.28,8512.049859862407,1500,10012.049859862407,2383.3739607614743,0.174,True,21387.562625359566,0,21387.562625359566,5988.517535100679,tier_20000_plus
tier_5000_10000,7845.711960986186,0.28,7845.711960986186,1500,9345.711960986186,2196.7993490761323,0.174,True,22361.503525206102,0,22361.503525206102,6261.220987057709,tier_20000_plus
tier_5000_10000,8414.46988369383,0.28,8414.46988369383,1500,9914.46988369383,2356.0515674342723,0.174,False,8414.46988369383,1500,9914.46988369383,2356.0515674342723,tier_5000_10000
tier_5000_10000,8208.332447164064,0.28,8208.332447164064,1500,9708.332447164064,2298.3330852059385,0.174,False,8208.332447164064,1500,9708.332447164064,2298.3330852059385,tier_5000_10000
tier_5000_10000,6567.380612712669,0.28,6567.380612712669,1500,8067.380612712669,1838.8665715595475,0.174,False,6567.380612712669,1500,8067.380612712669,1838.8665715595475,tier_5000_10000
tier_5000_10000,6869.796329778409,0.28,6869.796329778409,1500,8369.796329778408,1923.5429723379548,0.174,True,20856.273792679338,0,20856.273792679338,5839.756661950215,tier_20000_plus
tier_5000_10000,8340.70530576367,0.28,8340.70530576367,1500,9840.70530576367,2335.3974856138275,0.174,True,22108.559705776526,0,22108.559705776526,6190.396717617428,tier_20000_plus
tier_5000_10000,8186.666548612648,0.28,8186.666548612648,1500,9686.666548612648,2292.2666336115417,0.174,False,8186.666548612648,1500,9686.666548612648,2292.2666336115417,tier_5000_10000
tier_5000_10000,7476.485706790333,0.28,7476.485706790333,1500,8976.485706790332,2093.4159979012934,0.174,False,7476.485706790333,1500,8976.485706790332,2093.4159979012934,tier_5000_10000
tier_5000_10000,7631.99330622238,0.28,7631.99330622238,1500,9131.993306222379,2136.9581257422665,0.174,False,7631.99330622238,1500,9131.993306222379,2136.9581257422665,tier_5000_10000
tier_5000_10000,8937.373007761978,0.28,8937.373007761978,1500,10437.373007761978,2502.464442173354,0.174,False,8937.373007761978,1500,10437.373007761978,2502.464442173354,tier_5000_10000
tier_5000_10000,6834.482187559692,0.28,6834.482187559692,1500,8334.482187559692,1913.655012516714,0.174,False,6834.482187559692,1500,8334.482187559692,1913.655012516714,tier_5000_10000
tier_5000_10000,8115.484553816293,0.28,8115.484553816293,1500,9615.484553816292,2272.335675068562,0.174,True,21966.77000935554,0,21966.77000935554,6150.695602619551,tier_20000_plus
tier_5000_10000,7272.533266011869,0.28,7272.533266011869,1500,8772.53326601187,2036.3093144833235,0.174,False,7272.533266011869,1500,8772.53326601187,2036.3093144833235,tier_5000_10000
tier_5000_10000,7255.108646369377,0.28,7255.108646369377,1500,8755.108646369377,2031.4304209834258,0.174,True,21791.88314272746,0,21791.88314272746,6101.727279963689,tier_20000_plus
tier_5000_10000,8736.123958485588,0.28,8736.123958485588,1500,10236.123958485588,2446.114708375965,0.174,False,8736.123958485588,1500,10236.123958485588,2446.114708375965,tier_5000_10000
tier_5000_10000,8428.593392611534,0.28,8428.593392611534,1500,9928.593392611534,2360.0061499312296,0.174,False,8428.593392611534,1500,9928.593392611534,2360.0061499312296,tier_5000_10000
tier_5000_10000,8415.198340500718,0.28,8415.198340500718,1500,9915.198340500718,2356.2555353402013,0.174,False,8415.198340500718,1500,9915.198340500718,2356.2555353402013,tier_5000_10000
tier_5000_10000,8968.66365804862,0.28,8968.66365804862,1500,10468.66365804862,2511.2258242536136,0.174,False,8968.66365804862,1500,10468.66365804862,2511.2258242536136,tier_5000_10000
tier_5000_10000,7523.629321836854,0.28,7523.629321836854,1500,9023.629321836854,2106.616210114319,0.174,False,7523.629321836854,1500,9023.629321836854,2106.616210114319,tier_5000_10000
tier_5000_10000,8267.197092706834,0.28,8267.197092706834,1500,9767.197092706834,2314.815185957914,0.174,False,8267.197092706834,1500,9767.197092706834,2314.815185957914,tier_5000_10000
tier_5000_10000,7150.949898832362,0.28,7150.949898832362,1500,8650.949898832361,2002.2659716730616,0.174,False,7150.949898832362,1500,8650.949898832361,2002.2659716730616,tier_5000_10000
tier_5000_10000,7864.687146549497,0.28,7864.687146549497,1500,9364.687146549497,2202.1124010338594,0.174,False,7864.687146549497,1500,9364.687146549497,2202.1124010338594,tier_5000_10000
tier_5000_10000,7353.589063836354,0.28,7353.589063836354,1500,8853.589063836354,2059.0049378741796,0.174,False,7353.589063836354,1500,8853.589063836354,2059.0049378741796,tier_5000_10000
tier_5000_10000,7609.120460616808,0.28,7609.120460616808,1500,9109.120460616807,2130.5537289727063,0.174,False,7609.120460616808,1500,9109.120460616807,2130.5537289727063,tier_5000_10000
tier_5000_10000,8169.551653616528,0.28,8169.551653616528,1500,9669.551653616527,2287.474463012628,0.174,False,8169.551653616528,1500,9669.551653616527,2287.474463012628,tier_5000_10000
tier_5000_10000,6579.501731362343,0.28,6579.501731362343,1500,8079.501731362343,1842.2604847814562,0.174,False,6579.501731362343,1500,8079.501731362343,1842.2604847814562,tier_5000_10000
tier_5000_10000,9750.0,0.28,9750.0,1500,11250.0,2730.0000000000005,0.174,False,9750.0,1500,11250.0,2730.0000000000005,tier_5000_10000
tier_5000_10000,6368.230445812836,0.28,6368.230445812836,1500,7868.230445812836,1783.104524827594,0.174,False,6368.230445812836,1500,7868.230445812836,1783.104524827594,tier_5000_10000
tier_5000_10000,6134.037810613801,0.28,6134.037810613801,1500,7634.037810613801,1717.5305869718645,0.174,True,21871.462488561072,0,21871.462488561072,6124.009496797101,tier_20000_plus
tier_5000_10000,8802.874732687576,0.28,8802.874732687576,1500,10302.874732687576,2464.8049251525217,0.174,False,8802.874732687576,1500,10302.874732687576,2464.8049251525217,tier_5000_10000
tier_5000_10000,8390.620530708304,0.28,8390.620530708304,1500,9890.620530708304,2349.373748598325,0.174,False,8390.620530708304,1500,9890.620530708304,2349.373748598325,tier_5000_10000
tier_5000_10000,8202.134794183674,0.28,8202.134794183674,1500,9702.134794183674,2296.597742371429,0.174,False,8202.134794183674,1500,9702.134794183674,2296.597742371429,tier_5000_10000
tier_5000_10000,8206.888697922315,0.28,8206.888697922315,1500,9706.888697922315,2297.9288354182486,0.174,False,8206.888697922315,1500,9706.888697922315,2297.9288354182486,tier_5000_10000
tier_5000_10000,7486.222380547221,0.28,7486.222380547221,1500,8986.22238054722,2096.1422665532223,0.174,False,7486.222380547221,1500,8986.22238054722,2096.1422665532223,tier_5000_10000
tier_5000_10000,6490.58883207844,0.28,6490.58883207844,1500,7990.58883207844,1817.3648729819633,0.174,False,6490.58883207844,1500,7990.58883207844,1817.3648729819633,tier_5000_10000
tier_5000_10000,7585.2801279679425,0.28,7585.2801279679425,1500,9085.280127967942,2123.878435831024,0.174,True,20118.150954502362,0,20118.150954502362,5633.082267260662,tier_20000_plus
tier_5000_10000,6738.193074548874,0.28,6738.193074548874,1500,8238.193074548875,1886.694060873685,0.174,False,6738.193074548874,1500,8238.193074548875,1886.694060873685,tier_5000_10000
tier_5000_10000,8597.00970009497,0.28,8597.00970009497,1500,10097.00970009497,2407.1627160265916,0.174,False,8597.00970009497,1500,10097.00970009497,2407.1627160265916,tier_5000_10000
tier_5000_10000,7334.560445810094,0.28,7334.560445810094,1500,8834.560445810093,2053.6769248268265,0.174,False,7334.560445810094,1500,8834.560445810093,2053.6769248268265,tier_5000_10000
tier_5000_10000,6571.315653608424,0.28,6571.315653608424,1500,8071.315653608424,1839.968383010359,0.174,False,6571.315653608424,1500,8071.315653608424,1839.968383010359,tier_5000_10000
tier_5000_10000,7138.440928140382,0.28,7138.440928140382,1500,8638.440928140382,1998.7634598793072,0.174,False,7138.440928140382,1500,8638.440928140382,1998.7634598793072,tier_5000_10000
tier_5000_10000,7964.547886060077,0.28,7964.547886060077,1500,9464.547886060078,2230.073408096822,0.174,False,7964.547886060077,1500,9464.547886060078,2230.073408096822,tier_5000_10000
tier_5000_10000,6865.809878095529,0.28,6865.809878095529,1500,8365.80987809553,1922.4267658667482,0.174,False,6865.809878095529,1500,8365.80987809553,1922.4267658667482,tier_5000_10000
tier_5000_10000,6575.0020549877645,0.28,6575.0020549877645,1500,8075.0020549877645,1841.0005753965743,0.174,False,6575.0020549877645,1500,8075.0020549877645,1841.0005753965743,tier_5000_10000
tier_5000_10000,7774.148112928401,0.28,7774.148112928401,1500,9274.1481129284,2176.7614716199523,0.174,True,21451.27509225904,0,21451.27509225904,6006.357025832532,tier_20000_plus
tier_5000_10000,7775.587392497313,0.28,7775.587392497313,1500,9275.587392497313,2177.1644698992477,0.174,False,7775.587392497313,1500,9275.587392497313,2177.1644698992477,tier_5000_10000
tier_5000_10000,6929.688927707479,0.28,6929.688927707479,1500,8429.688927707479,1940.3128997580943,0.174,False,6929.688927707479,1500,8429.688927707479,1940.3128997580943,tier_5000_10000
tier_5000_10000,6970.081906179387,0.28,6970.081906179387,1500,8470.081906179388,1951.6229337302286,0.174,False,6970.081906179387,1500,8470.081906179388,1951.6229337302286,tier_5000_10000
tier_5000_10000,7761.056179527341,0.28,7761.056179527341,1500,9261.05617952734,2173.0957302676557,0.174,False,7761.056179527341,1500,9261.05617952734,2173.0957302676557,tier_5000_10000
tier_5000_10000,5870.905115815511,0.28,5870.905115815511,1500,7370.905115815511,1643.8534324283432,0.174,False,5870.905115815511,1500,7370.905115815511,1643.8534324283432,tier_5000_10000
tier_5000_10000,5916.603253826375,0.28,5916.603253826375,1500,7416.603253826375,1656.6489110713853,0.174,False,5916.603253826375,1500,7416.603253826375,1656.6489110713853,tier_5000_10000
tier_5000_10000,6691.750251091009,0.28,6691.750251091009,1500,8191.750251091009,1873.6900703054828,0.174,True,22092.844901141114,0,22092.844901141114,6185.996572319513,tier_20000_plus
tier_5000_10000,7259.871954324171,0.28,7259.871954324171,1500,8759.871954324171,2032.7641472107682,0.174,False,7259.871954324171,1500,8759.871954324171,2032.7641472107682,tier_5000_10000
tier_5000_10000,7849.771011297755,0.28,7849.771011297755,1500,9349.771011297755,2197.9358831633717,0.174,True,22159.8563919974,0,22159.8563919974,6204.759789759272,tier_20000_plus
tier_5000_10000,9159.775744068245,0.28,9159.775744068245,1500,10659.775744068245,2564.7372083391087,0.174,False,9159.775744068245,1500,10659.775744068245,2564.7372083391087,tier_5000_10000
tier_5000_10000,8464.867076102271,0.28,8464.867076102271,1500,9964.867076102271,2370.162781308636,0.174,False,8464.867076102271,1500,9964.867076102271,2370.162781308636,tier_5000_10000
tier_5000_10000,7320.069153791144,0.28,7320.069153791144,1500,8820.069153791144,2049.6193630615207,0.174,False,7320.069153791144,1500,8820.069153791144,2049.6193630615207,tier_5000_10000
tier_5000_10000,7478.606766109475,0.28,7478.606766109475,1500,8978.606766109475,2094.0098945106533,0.174,True,20972.32485907404,0,20972.32485907404,5872.250960540732,tier_20000_plus
tier_5000_10000,6372.154464782465,0.28,6372.154464782465,1500,7872.154464782465,1784.2032501390904,0.174,False,6372.154464782465,1500,7872.154464782465,1784.2032501390904,tier_5000_10000
tier_5000_10000,7479.172722008561,0.28,7479.172722008561,1500,8979.172722008561,2094.1683621623974,0.174,False,7479.172722008561,1500,8979.172722008561,2094.1683621623974,tier_5000_10000
tier_5000_10000,7175.259031214844,0.28,7175.259031214844,1500,8675.259031214844,2009.0725287401565,0.174,False,7175.259031214844,1500,8675.259031214844,2009.0725287401565,tier_5000_10000
tier_5000_10000,7863.058380380351,0.28,7863.058380380351,1500,9363.058380380351,2201.6563465064987,0.174,True,23265.707840864703,0,23265.707840864703,6514.398195442118,tier_20000_plus
tier_5000_10000,6569.365188503637,0.28,6569.365188503637,1500,8069.365188503637,1839.4222527810186,0.174,False,6569.365188503637,1500,8069.365188503637,1839.4222527810186,tier_5000_10000
tier_5000_10000,8084.264828521319,0.28,8084.264828521319,1500,9584.264828521318,2263.5941519859693,0.174,False,8084.264828521319,1500,9584.264828521318,2263.5941519859693,tier_5000_10000
tier_5000_10000,9224.3312771279,0.28,9224.3312771279,1500,10724.3312771279,2582.8127575958124,0.174,False,9224.3312771279,1500,10724.3312771279,2582.8127575958124,tier_5000_10000
tier_5000_10000,7377.644832986035,0.28,7377.644832986035,1500,8877.644832986036,2065.74055323609,0.174,False,7377.644832986035,1500,8877.644832986036,2065.74055323609,tier_5000_10000
tier_5000_10000,7951.925687361309,0.28,7951.925687361309,1500,9451.925687361309,2226.5391924611667,0.174,False,7951.925687361309,1500,9451.925687361309,2226.5391924611667,tier_5000_10000
tier_5000_10000,8276.411990675002,0.28,8276.411990675002,1500,9776.411990675002,2317.3953573890008,0.174,False,8276.411990675002,1500,9776.411990675002,2317.3953573890008,tier_5000_10000
tier_5000_10000,7048.626969128434,0.28,7048.626969128434,1500,8548.626969128434,1973.6155513559618,0.174,False,7048.626969128434,1500,8548.626969128434,1973.6155513559618,tier_5000_10000
tier_5000_10000,7752.104042036719,0.28,7752.104042036719,1500,9252.104042036719,2170.5891317702817,0.174,False,7752.104042036719,1500,9252.104042036719,2170.5891317702817,tier_5000_10000
tier_5000_10000,7514.166450879519,0.28,7514.166450879519,1500,9014.166450879518,2103.9666062462657,0.174,False,7514.166450879519,1500,9014.166450879518,2103.9666062462657,tier_5000_10000
tier_5000_10000,7609.885610867435,0.28,7609.885610867435,1500,9109.885610867435,2130.767971042882,0.174,False,7609.885610867435,1500,9109.885610867435,2130.767971042882,tier_5000_10000
tier_5000_10000,6630.3639931626,0.28,6630.3639931626,1500,8130.3639931626,1856.5019180855284,0.174,False,6630.3639931626,1500,8130.3639931626,1856.5019180855284,tier_5000_10000
tier_5000_10000,7527.573946041311,0.28,7527.573946041311,1500,9027.57394604131,2107.720704891567,0.174,False,7527.573946041311,1500,9027.57394604131,2107.720704891567,tier_5000_10000
tier_5000_10000,8060.248077651131,0.28,8060.248077651131,1500,9560.248077651131,2256.869461742317,0.174,False,8060.248077651131,1500,9560.248077651131,2256.869461742317,tier_5000_10000
tier_5000_10000,9132.536558769421,0.28,9132.536558769421,1500,10632.536558769421,2557.110236455438,0.174,True,21133.825151785502,0,21133.825151785502,5917.471042499941,tier_20000_plus
tier_5000_10000,8579.179679345858,0.28,8579.179679345858,1500,10079.179679345858,2402.1703102168403,0.174,False,8579.179679345858,1500,10079.179679345858,2402.1703102168403,tier_5000_10000
tier_5000_10000,9750.0,0.28,9750.0,1500,11250.0,2730.0000000000005,0.174,False,9750.0,1500,11250.0,2730.0000000000005,tier_5000_10000
tier_5000_10000,6636.733991750944,0.28,6636.733991750944,1500,8136.733991750944,1858.2855176902647,0.174,False,6636.733991750944,1500,8136.733991750944,1858.2855176902647,tier_5000_10000
tier_5000_10000,8481.360716310763,0.28,8481.360716310763,1500,9981.360716310763,2374.781000567014,0.174,False,8481.360716310763,1500,9981.360716310763,2374.781000567014,tier_5000_10000
tier_5000_10000,7706.259756455645,0.28,7706.259756455645,1500,9206.259756455645,2157.752731807581,0.174,False,7706.259756455645,1500,9206.259756455645,2157.752731807581,tier_5000_10000
tier_5000_10000,9750.0,0.28,9750.0,1500,11250.0,2730.0000000000005,0.174,False,9750.0,1500,11250.0,2730.0000000000005,tier_5000_10000
tier_5000_10000,6590.664428975455,0.28,6590.664428975455,1500,8090.664428975455,1845.3860401131276,0.174,False,6590.664428975455,1500,8090.664428975455,1845.3860401131276,tier_5000_10000
tier_5000_10000,6555.312927546627,0.28,6555.312927546627,1500,8055.312927546627,1835.487619713056,0.174,True,22969.457200526736,0,22969.457200526736,6431.448016147487,tier_20000_plus
tier_5000_10000,6825.683273875475,0.28,6825.683273875475,1500,8325.683273875475,1911.1913166851332,0.174,False,6825.683273875475,1500,8325.683273875475,1911.1913166851332,tier_5000_10000
tier_5000_10000,5250.0,0.28,5250.0,1500,6750.0,1470.0000000000002,0.174,True,22427.194361871683,0,22427.194361871683,6279.614421324072,tier_20000_plus
tier_5000_10000,6908.525600609144,0.28,6908.525600609144,1500,8408.525600609144,1934.3871681705605,0.174,False,6908.525600609144,1500,8408.525600609144,1934.3871681705605,tier_5000_10000
tier_5000_10000,6645.97575575209,0.28,6645.97575575209,1500,8145.97575575209,1860.8732116105853,0.174,False,6645.97575575209,1500,8145.97575575209,1860.8732116105853,tier_5000_10000
tier_5000_10000,7669.193009785734,0.28,7669.193009785734,1500,9169.193009785733,2147.3740427400057,0.174,False,7669.193009785734,1500,9169.193009785733,2147.3740427400057,tier_5000_10000
tier_5000_10000,7884.475472749305,0.28,7884.475472749305,1500,9384.475472749305,2207.6531323698055,0.174,False,7884.475472749305,1500,9384.475472749305,2207.6531323698055,tier_5000_10000
tier_5000_10000,9610.692194117872,0.28,9610.692194117872,1500,11110.692194117872,2690.9938143530044,0.174,False,9610.692194117872,1500,11110.692194117872,2690.9938143530044,tier_5000_10000
tier_5000_10000,8569.226817959307,0.28,8569.226817959307,1500,10069.226817959307,2399.383509028606,0.174,True,21353.772690156195,0,21353.772690156195,5979.056353243735,tier_20000_plus
tier_5000_10000,6850.983387379796,0.28,6850.983387379796,1500,8350.983387379796,1918.275348466343,0.174,False,6850.983387379796,1500,8350.983387379796,1918.275348466343,tier_5000_10000
tier_5000_10000,6489.2834947330975,0.28,6489.2834947330975,1500,7989.2834947330975,1816.9993785252675,0.174,False,6489.2834947330975,1500,7989.2834947330975,1816.9993785252675,tier_5000_10000
tier_5000_10000,8053.409067944819,0.28,8053.409067944819,1500,9553.40906794482,2254.9545390245494,0.174,False,8053.409067944819,1500,9553.40906794482,2254.9545390245494,tier_5000_10000
tier_5000_10000,6014.737642101778,0.28,6014.737642101778,1500,7514.737642101778,1684.126539788498,0.174,False,6014.737642101778,1500,7514.737642101778,1684.126539788498,tier_5000_10000
tier_5000_10000,9560.391111586148,0.28,9560.391111586148,1500,11060.391111586148,2676.909511244122,0.174,False,9560.391111586148,1500,11060.391111586148,2676.909511244122,tier_5000_10000
tier_5000_10000,8826.870135811449,0.28,8826.870135811449,1500,10326.870135811449,2471.523638027206,0.174,False,8826.870135811449,1500,10326.870135811449,2471.523638027206,tier_5000_10000
tier_5000_10000,6972.177391382207,0.28,6972.177391382207,1500,8472.177391382207,1952.2096695870182,0.174,False,6972.177391382207,1500,8472.177391382207,1952.2096695870182,tier_5000_10000
tier_5000_10000,5572.7236547727625,0.28,5572.7236547727625,1500,7072.7236547727625,1560.3626233363736,0.174,False,5572.7236547727625,1500,7072.7236547727625,1560.3626233363736,tier_5000_10000
tier_5000_10000,9023.10642093609,0.28,9023.10642093609,1500,10523.10642093609,2526.4697978621057,0.174,True,23775.310892609512,0,23775.310892609512,6657.087049930664,tier_20000_plus
tier_5000_10000,7371.142674090805,0.28,7371.142674090805,1500,8871.142674090805,2063.9199487454257,0.174,False,7371.142674090805,1500,8871.142674090805,2063.9199487454257,tier_5000_10000
tier_5000_10000,8892.543350970145,0.28,8892.543350970145,1500,10392.543350970145,2489.9121382716407,0.174,True,20806.36316824352,0,20806.36316824352,5825.781687108186,tier_20000_plus
tier_5000_10000,5706.268883856337,0.28,5706.268883856337,1500,7206.268883856337,1597.7552874797746,0.174,True,22919.154173610004,0,22919.154173610004,6417.363168610802,tier_20000_plus
tier_5000_10000,6825.703099177005,0.28,6825.703099177005,1500,8325.703099177004,1911.1968677695615,0.174,True,23000.58231804298,0,23000.58231804298,6440.163049052035,tier_20000_plus
tier_5000_10000,7505.899162182956,0.28,7505.899162182956,1500,9005.899162182955,2101.651765411228,0.174,False,7505.899162182956,1500,9005.899162182955,2101.651765411228,tier_5000_10000
tier_5000_10000,7552.853167985335,0.28,7552.853167985335,1500,9052.853167985335,2114.798887035894,0.174,False,7552.853167985335,1500,9052.853167985335,2114.798887035894,tier_5000_10000
tier_5000_10000,6993.6763445858505,0.28,6993.6763445858505,1500,8493.67634458585,1958.2293764840383,0.174,False,6993.6763445858505,1500,8493.67634458585,1958.2293764840383,tier_5000_10000
tier_5000_10000,8200.706173890936,0.28,8200.706173890936,1500,9700.706173890936,2296.197728689462,0.174,False,8200.706173890936,1500,9700.706173890936,2296.197728689462,tier_5000_10000
